thisN,thisTrialN,thisRepN,letter,correct,key_resp.keys,key_resp.rt,key_resp.duration,nback_resp.keys,nback_resp.corr,selectblock,Type,Span,Stimulus,Response,Letter,corrResp,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,sound_loop.thisRepN,sound_loop.thisTrialN,sound_loop.thisN,sound_loop.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,span2.thisRepN,span2.thisTrialN,span2.thisN,span2.thisIndex,trialloop2.thisRepN,trialloop2.thisTrialN,trialloop2.thisN,trialloop2.thisIndex,span3.thisRepN,span3.thisTrialN,span3.thisN,span3.thisIndex,trialloop3.thisRepN,trialloop3.thisTrialN,trialloop3.thisN,trialloop3.thisIndex,span4.thisRepN,span4.thisTrialN,span4.thisN,span4.thisIndex,trialloop4.thisRepN,trialloop4.thisTrialN,trialloop4.thisN,trialloop4.thisIndex,span5.thisRepN,span5.thisTrialN,span5.thisN,span5.thisIndex,trialloop5.thisRepN,trialloop5.thisTrialN,trialloop5.thisN,trialloop5.thisIndex,span6.thisRepN,span6.thisTrialN,span6.thisN,span6.thisIndex,trialloop6.thisRepN,trialloop6.thisTrialN,trialloop6.thisN,trialloop6.thisIndex,thisRow.t,notes,start_sound.started,start_sound.stopped,nback_instruction.started,nback_inst.started,key_resp.started,nback_instruction.stopped,sound_loop.key_resp.keys,sound_loop.key_resp.rt,sound_loop.key_resp.duration,nback.started,nback_stim.started,nback_resp.started,nback_resp.stopped,nback_stim.stopped,nback.stopped,trials_3.nback_resp.keys,trials_3.nback_resp.corr,instructions.started,inst_text.started,key_resp_5.started,instructions.stopped,practice_warning.started,text_6.started,text_6.stopped,practice_warning.stopped,stimulus.started,text.started,key_resp_2.started,stimulus.stopped,trialloop.key_resp_2.keys,trialloop.key_resp_2.corr,trialloop.key_resp_2.rt,trialloop.key_resp_2.duration,ospan_stim.started,text_2.started,ospan_stim.stopped,text_2.stopped,Recall.started,text_3.started,key_resp_3.started,key_resp_4.started,Recall.stopped,trials.key_resp_3.keys,trials.key_resp_3.corr,trials.key_resp_3.rt,trials.key_resp_3.duration,trials.key_resp_4.keys,trials.key_resp_4.rt,trials.key_resp_4.duration,trial_warning.started,text_5.started,text_5.stopped,trial_warning.stopped,trialloop2.key_resp_2.keys,trialloop2.key_resp_2.corr,trialloop2.key_resp_2.rt,trialloop2.key_resp_2.duration,span2.key_resp_3.keys,span2.key_resp_3.corr,span2.key_resp_3.rt,span2.key_resp_3.duration,span2.key_resp_4.keys,span2.key_resp_4.rt,span2.key_resp_4.duration,trialloop3.key_resp_2.keys,trialloop3.key_resp_2.corr,trialloop3.key_resp_2.rt,trialloop3.key_resp_2.duration,span3.key_resp_3.keys,span3.key_resp_3.corr,span3.key_resp_3.rt,span3.key_resp_3.duration,span3.key_resp_4.keys,span3.key_resp_4.rt,span3.key_resp_4.duration,trialloop4.key_resp_2.keys,trialloop4.key_resp_2.corr,trialloop4.key_resp_2.rt,trialloop4.key_resp_2.duration,span4.key_resp_3.keys,span4.key_resp_3.corr,span4.key_resp_3.rt,span4.key_resp_3.duration,span4.key_resp_4.keys,span4.key_resp_4.rt,span4.key_resp_4.duration,trialloop5.key_resp_2.keys,trialloop5.key_resp_2.corr,trialloop5.key_resp_2.rt,trialloop5.key_resp_2.duration,span5.key_resp_3.keys,span5.key_resp_3.corr,span5.key_resp_3.rt,span5.key_resp_3.duration,span5.key_resp_4.keys,span5.key_resp_4.rt,span5.key_resp_4.duration,trialloop6.key_resp_2.keys,trialloop6.key_resp_2.corr,trialloop6.key_resp_2.rt,trialloop6.key_resp_2.duration,span6.key_resp_3.keys,span6.key_resp_3.corr,span6.key_resp_3.rt,span6.key_resp_3.duration,span6.key_resp_4.keys,span6.key_resp_4.rt,span6.key_resp_4.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,2,0,,,space,1.333297916018637,None,,,Block2.xlsx,Operation,4,( 3 + 9 ) × 1 = 12,right,Q,None,left,0,0.1768902909825556,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,220.35131175001152,,,,,,,,,,,,,,,,,,,,,,,,,,,220.34945583401714,220.64930820901645,220.64930820901645,220.8310360420146,,,,,220.83331258399994,220.83646412499365,221.830710750015,221.83469816701836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.1768902909825556,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
3,3,0,,,space,1.333297916018637,None,,,Block2.xlsx,Operation,4,( 6 + 2 ) × 2 = 16,right,R,"['g', 'b', 'q', 'r']",left,0,0.13364649898721837,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,221.83469816701836,,,,,,,,,,,,,,,,,,,,,,,,,,,221.83282650000183,222.11752620901098,222.11752620901098,222.25497383400216,,,,,222.25646475001122,222.26192775001982,223.24780616699718,223.2521705420222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.13364649898721837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
1,1,0,,,space,1.333297916018637,None,,,Block2.xlsx,,,,,,,,,,,"['h', 'j', 'v', 'h', 'j', 'f', 'k']",0,"[1.356481625000015, 1.3643698329979088, 1.3643698329979088, 1.4995837080059573, 1.5158269579987973, 1.6768666669959202, 1.8934479170129634]","[0.05605437498888932, 0.028050416993210092, 0.03212541699758731, 0.07227787500596605, 0.05184012500103563, 0.07167241600109264, None]",space,1.973468167008832,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.24953520900453,223.2521705420222,223.2521705420222,223.74897533401963,225.73106708400883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['h', 'j', 'v', 'h', 'j', 'f', 'k']",0,"[1.356481625000015, 1.3643698329979088, 1.3643698329979088, 1.4995837080059573, 1.5158269579987973, 1.6768666669959202, 1.8934479170129634]","[0.05605437498888932, 0.028050416993210092, 0.03212541699758731, 0.07227787500596605, 0.05184012500103563, 0.07167241600109264, None]",space,1.973468167008832,None,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
0,0,0,,,space,1.333297916018637,None,,,Block3.xlsx,Operation,4,( 4 + 8 ) × 1 = 11,right,S,None,left,0,0.14641808299347758,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,228.2427412920224,,,,,,,,,,,,,,,,,,,,,,,,,,,228.24064062500838,228.53029145899927,228.53029145899927,228.68435320901335,,,,,228.68577858401113,228.69546499999706,229.68104600001243,229.6850583339983,,,,,,,,,,,,,225.73130270899856,225.73471225000685,228.2427412920224,228.23086737500853,,,,,,,,,,,,,,,,,,,,,,,left,0,0.14641808299347758,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
1,1,0,,,space,1.333297916018637,None,,,Block3.xlsx,Operation,4,( 3 - 2 ) × 1 = 4,right,J,None,left,0,0.06896825000876561,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,229.6850583339983,,,,,,,,,,,,,,,,,,,,,,,,,,,229.68307724999613,229.98642595901038,229.98642595901038,230.06441350001842,,,,,230.06567420900683,230.06899183400674,231.0678105840052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.06896825000876561,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
2,2,0,,,space,1.333297916018637,None,,,Block3.xlsx,Operation,4,( 1 + 4 ) × 2 = 10,right,N,None,left,0,0.013240458007203415,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,231.07886387500912,,,,,,,,,,,,,,,,,,,,,,,,,,,231.06985279201763,231.36356962501304,231.36356962501304,231.38105658401037,,,,,231.38230983400717,231.38449995900737,232.37039020902012,232.37878341702162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.013240458007203415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
3,3,0,,,space,1.333297916018637,None,,,Block3.xlsx,Operation,4,( 3 + 7 ) × 1 = 10,left,T,"['s', 'j', 'n', 't']",left,1,0.07635520800249651,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,232.37878341702162,,,,,,,,,,,,,,,,,,,,,,,,,,,232.37259791701217,232.68079320900142,232.68079320900142,232.76454045900027,,,,,232.76598858399666,232.76933454201207,233.7675309170154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.07635520800249651,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
2,2,0,,,space,1.333297916018637,None,,,Block3.xlsx,,,,,,,,,,,"['g', 'f', 'h', 'j', 'k', 'l']",0,"[1.530571790994145, 1.59075462500914, 1.6305120409815572, 1.7506718329968862, 1.8228264579956885, 1.8867400829913095]","[0.2680464590084739, 0.13615991600090638, 0.2284726670186501, 0.1799878329911735, 0.1479441669944208, 0.08403054199879989]",space,2.080509749997873,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.76943291700445,233.77149658399867,233.77149658399867,234.25138191701262,236.33461258400348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['g', 'f', 'h', 'j', 'k', 'l']",0,"[1.530571790994145, 1.59075462500914, 1.6305120409815572, 1.7506718329968862, 1.8228264579956885, 1.8867400829913095]","[0.2680464590084739, 0.13615991600090638, 0.2284726670186501, 0.1799878329911735, 0.1479441669944208, 0.08403054199879989]",space,2.080509749997873,None,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
0,0,0,,,space,1.333297916018637,None,,,Block1.xlsx,Operation,5,( 5 - 2 ) × 3 = 9,right,L,None,left,0,1.3986366669996642,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,238.84197999999742,,,,,,,,,,,,,,,,,,,,,,,,,,,238.8397907920007,239.12871354201343,239.12871354201343,240.53125137501047,,,,,240.53264208399924,240.53602529200725,241.52231520900386,241.52850566699635,,,,,,,,,,,,,236.3395073749998,236.34526241701678,238.84197999999742,238.83064729199396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,1.3986366669996642,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
1,1,0,,,space,1.333297916018637,None,,,Block1.xlsx,Operation,5,( 3 + 2 ) × 1 = 5,right,V,None,right,1,0.10280445800162852,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,241.52850566699635,,,,,,,,,,,,,,,,,,,,,,,,,,,241.52467412501574,241.82875558402156,241.82875558402156,241.93293766700663,,,,,241.93455616701976,241.93869183401694,242.93426712500514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.10280445800162852,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
2,2,0,,,space,1.333297916018637,None,,,Block1.xlsx,Operation,5,( 3 + 9 ) × 3 = 36,right,X,None,left,0,0.024082832998828962,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,242.94547191701713,,,,,,,,,,,,,,,,,,,,,,,,,,,242.93663212499814,243.22873020899715,243.22873020899715,243.2568293340155,,,,,243.25816187501187,243.2619789169985,244.24786733399378,244.25224658401567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.024082832998828962,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
3,3,0,,,space,1.333297916018637,None,,,Block1.xlsx,Operation,5,( 5 + 3 ) × 1 = 8,right,P,None,left,0,0.05707437399541959,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,244.25224658401567,,,,,,,,,,,,,,,,,,,,,,,,,,,244.24994366700412,244.55447475000983,244.55447475000983,244.61740812502103,,,,,244.61868337501073,244.6287519170146,245.61776141700102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.05707437399541959,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
4,4,0,,,space,1.333297916018637,None,,,Block1.xlsx,Operation,5,( 3 + 2 ) × 2 = 11,left,C,"['l', 'v', 'x', 'p', 'c']",left,1,4.972211707994575,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,245.62228583401884,,,,,,,,,,,,,,,,,,,,,,,,,,,245.6202495000034,245.93083275001845,245.93083275001845,250.91453458400792,,,,,250.91579145900323,250.91921404202003,251.91691241701483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,4.972211707994575,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
0,0,0,,,space,1.333297916018637,None,,,Block1.xlsx,,,,,,,,,,,"['d', 'f', 'g', 'h', 'j', 'k', 'l']",0,"[0.5406574579828884, 0.6445048750028946, 0.6925100410007872, 0.7406702080043033, 0.7764616659842432, 0.8166290829831269, 0.8605903330026194]","[0.1038474170200061, 0.052106540999375284, 0.04816016700351611, 0.03996737499255687, 0.0445002090127673, 0.04810783301945776, 0.0839294999896083]",space,1.0730672499921639,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.9189569170121,251.9212882090069,251.9212882090069,252.40447079201113,253.48121741702198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['d', 'f', 'g', 'h', 'j', 'k', 'l']",0,"[0.5406574579828884, 0.6445048750028946, 0.6925100410007872, 0.7406702080043033, 0.7764616659842432, 0.8166290829831269, 0.8605903330026194]","[0.1038474170200061, 0.052106540999375284, 0.04816016700351611, 0.03996737499255687, 0.0445002090127673, 0.04810783301945776, 0.0839294999896083]",space,1.0730672499921639,None,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
0,0,0,,,space,1.333297916018637,None,,,Block2.xlsx,Operation,5,( 5 + 3 ) × 2 = 20,left,R,None,left,1,0.05508508300408721,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,255.98281166699599,,,,,,,,,,,,,,,,,,,,,,,,,,,255.9810684590193,256.27885050000623,256.27885050000623,256.33487525000237,,,,,256.33631558401976,256.34552575001726,257.3350411670108,,,,,,,,,,,,,,253.48142374999588,253.48324245901313,255.98281166699599,255.9706503750058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.05508508300408721,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
1,1,0,,,space,1.333297916018637,None,,,Block2.xlsx,Operation,5,( 4 - 2 ) × 4 = 8,right,M,None,left,0,0.2114052489923779,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,257.3455191249959,,,,,,,,,,,,,,,,,,,,,,,,,,,257.33726479200413,257.6472171670175,257.6472171670175,257.86825070899795,,,,,257.86991512501845,257.87893345899647,258.8680279170221,258.87209191700094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.2114052489923779,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
2,2,0,,,space,1.333297916018637,None,,,Block2.xlsx,Operation,5,( 4 + 8 ) × 4 = 48,right,T,None,left,0,0.05346849901252426,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,258.87209191700094,,,,,,,,,,,,,,,,,,,,,,,,,,,258.87020604201825,259.166085667006,259.166085667006,259.22389141700114,,,,,259.2251586250204,259.22891725000227,260.21412462499575,260.2181680840149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.05346849901252426,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
3,3,0,,,space,1.333297916018637,None,,,Block2.xlsx,Operation,5,( 5 - 5 ) × 3 = 4,left,Z,None,left,1,0.1088793329836335,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,260.2181680840149,,,,,,,,,,,,,,,,,,,,,,,,,,,260.2161647500179,260.51580495899543,260.51580495899543,260.6350908750028,,,,,260.6363828750036,260.64560316700954,261.6307514999935,261.6346572920156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.1088793329836335,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
4,4,0,,,space,1.333297916018637,None,,,Block2.xlsx,Operation,5,( 3 - 2 ) × 4 = 6,left,B,"['r', 'm', 't', 'z', 'b']",left,1,0.07930633300566114,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,261.6346572920156,,,,,,,,,,,,,,,,,,,,,,,,,,,261.6328029590077,261.92873737501213,261.92873737501213,262.01732691700454,,,,,262.0186340000073,262.02215383399744,263.01468000002205,263.0188250840001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.07930633300566114,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
1,1,0,,,space,1.333297916018637,None,,,Block2.xlsx,,,,,,,,,,,"['d', 'f', 'g', 'h', 'j', 'k', 'l']",0,"[1.6162743330060039, 1.6443542500201147, 1.6804667499964125, 1.7201613330107648, 1.7561807080055587, 1.7964568750176113, 1.8402029999997467]","[0.016207250009756535, 0.03611249997629784, 0.03969458301435225, 0.03601937499479391, 0.04027616701205261, 0.04813995800213888, 0.072314874996664]",space,2.086114958015969,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.01675091701327,263.0188250840001,263.0188250840001,263.5120282499993,265.60139454199816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['d', 'f', 'g', 'h', 'j', 'k', 'l']",0,"[1.6162743330060039, 1.6443542500201147, 1.6804667499964125, 1.7201613330107648, 1.7561807080055587, 1.7964568750176113, 1.8402029999997467]","[0.016207250009756535, 0.03611249997629784, 0.03969458301435225, 0.03601937499479391, 0.04027616701205261, 0.04813995800213888, 0.072314874996664]",space,2.086114958015969,None,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
0,0,0,,,space,1.333297916018637,None,,,Block3.xlsx,Operation,5,( 5 + 5 ) × 2 = 21,left,N,None,left,1,0.15279883300536312,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,268.1125117090123,,,,,,,,,,,,,,,,,,,,,,,,,,,268.11038675002055,268.39927779202117,268.39927779202117,268.5684750000073,,,,,268.56984150002245,268.5736590420129,269.5639894170163,269.56816387499566,,,,,,,,,,,,,265.6016095840023,265.6122035839944,268.1125117090123,268.10058116700384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.15279883300536312,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
1,1,0,,,space,1.333297916018637,None,,,Block3.xlsx,Operation,5,( 4 - 3 ) × 1 = 1,right,G,None,left,0,0.13577258298755623,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,269.56816387499566,,,,,,,,,,,,,,,,,,,,,,,,,,,269.5661781250092,269.8702165840077,269.8702165840077,270.01969783401,,,,,270.02097970902105,270.0243337090069,271.0140530000208,271.01822533400264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.13577258298755623,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
2,2,0,,,space,1.333297916018637,None,,,Block3.xlsx,Operation,5,( 3 - 2 ) × 5 = 5,right,V,None,left,0,0.17993387498427182,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,271.01822533400264,,,,,,,,,,,,,,,,,,,,,,,,,,,271.01630787501927,271.3121460000111,271.3121460000111,271.49786770899664,,,,,271.499139749998,271.5026123340067,272.5004120840167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.17993387498427182,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
3,3,0,,,space,1.333297916018637,None,,,Block3.xlsx,Operation,5,( 3 + 8 ) × 2 = 17,left,X,None,left,1,0.048834457993507385,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,272.5049918339937,,,,,,,,,,,,,,,,,,,,,,,,,,,272.50296537499526,272.7879286670068,272.7879286670068,272.8517380419944,,,,,272.8531963750138,272.8570158749935,273.84737845900236,273.851412500022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.048834457993507385,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
4,4,0,,,space,1.333297916018637,None,,,Block3.xlsx,Operation,5,( 5 - 5 ) × 1 = 0,right,S,"['n', 'g', 'v', 'x', 's']",left,0,0.09824104199651629,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,4,4,4,,,,,,,,,273.851412500022,,,,,,,,,,,,,,,,,,,,,,,,,,,273.8494850000134,274.162171709002,274.162171709002,274.264437750011,,,,,274.26569812500384,274.2690947499941,275.26403791701887,275.26797629200155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.09824104199651629,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
