thisN,thisTrialN,thisRepN,letter,correct,key_resp.keys,key_resp.rt,key_resp.duration,nback_resp.keys,nback_resp.corr,selectblock,Type,Span,Stimulus,Response,Letter,corrResp,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,sound_loop.thisRepN,sound_loop.thisTrialN,sound_loop.thisN,sound_loop.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,span2.thisRepN,span2.thisTrialN,span2.thisN,span2.thisIndex,trialloop2.thisRepN,trialloop2.thisTrialN,trialloop2.thisN,trialloop2.thisIndex,span3.thisRepN,span3.thisTrialN,span3.thisN,span3.thisIndex,trialloop3.thisRepN,trialloop3.thisTrialN,trialloop3.thisN,trialloop3.thisIndex,span4.thisRepN,span4.thisTrialN,span4.thisN,span4.thisIndex,trialloop4.thisRepN,trialloop4.thisTrialN,trialloop4.thisN,trialloop4.thisIndex,span5.thisRepN,span5.thisTrialN,span5.thisN,span5.thisIndex,trialloop5.thisRepN,trialloop5.thisTrialN,trialloop5.thisN,trialloop5.thisIndex,span6.thisRepN,span6.thisTrialN,span6.thisN,span6.thisIndex,trialloop6.thisRepN,trialloop6.thisTrialN,trialloop6.thisN,trialloop6.thisIndex,thisRow.t,notes,start_sound.started,start_sound.stopped,nback_instruction.started,nback_inst.started,key_resp.started,nback_instruction.stopped,sound_loop.key_resp.keys,sound_loop.key_resp.rt,sound_loop.key_resp.duration,nback.started,nback_stim.started,nback_resp.started,nback_resp.stopped,nback_stim.stopped,nback.stopped,trials_3.nback_resp.keys,trials_3.nback_resp.corr,instructions.started,inst_text.started,key_resp_5.started,instructions.stopped,practice_warning.started,text_6.started,text_6.stopped,practice_warning.stopped,stimulus.started,text.started,key_resp_2.started,stimulus.stopped,trialloop.key_resp_2.keys,trialloop.key_resp_2.corr,trialloop.key_resp_2.rt,trialloop.key_resp_2.duration,ospan_stim.started,text_2.started,ospan_stim.stopped,text_2.stopped,Recall.started,text_3.started,key_resp_3.started,key_resp_4.started,Recall.stopped,trials.key_resp_3.keys,trials.key_resp_3.corr,trials.key_resp_3.rt,trials.key_resp_3.duration,trials.key_resp_4.keys,trials.key_resp_4.rt,trials.key_resp_4.duration,trial_warning.started,text_5.started,text_5.stopped,trial_warning.stopped,trialloop2.key_resp_2.keys,trialloop2.key_resp_2.corr,trialloop2.key_resp_2.rt,trialloop2.key_resp_2.duration,span2.key_resp_3.keys,span2.key_resp_3.corr,span2.key_resp_3.rt,span2.key_resp_3.duration,span2.key_resp_4.keys,span2.key_resp_4.rt,span2.key_resp_4.duration,trialloop3.key_resp_2.keys,trialloop3.key_resp_2.corr,trialloop3.key_resp_2.rt,trialloop3.key_resp_2.duration,span3.key_resp_3.keys,span3.key_resp_3.corr,span3.key_resp_3.rt,span3.key_resp_3.duration,span3.key_resp_4.keys,span3.key_resp_4.rt,span3.key_resp_4.duration,trialloop4.key_resp_2.keys,trialloop4.key_resp_2.corr,trialloop4.key_resp_2.rt,trialloop4.key_resp_2.duration,span4.key_resp_3.keys,span4.key_resp_3.corr,span4.key_resp_3.rt,span4.key_resp_3.duration,span4.key_resp_4.keys,span4.key_resp_4.rt,span4.key_resp_4.duration,trialloop5.key_resp_2.keys,trialloop5.key_resp_2.corr,trialloop5.key_resp_2.rt,trialloop5.key_resp_2.duration,span5.key_resp_3.keys,span5.key_resp_3.corr,span5.key_resp_3.rt,span5.key_resp_3.duration,span5.key_resp_4.keys,span5.key_resp_4.rt,span5.key_resp_4.duration,trialloop6.key_resp_2.keys,trialloop6.key_resp_2.corr,trialloop6.key_resp_2.rt,trialloop6.key_resp_2.duration,span6.key_resp_3.keys,span6.key_resp_3.corr,span6.key_resp_3.rt,span6.key_resp_3.duration,span6.key_resp_4.keys,span6.key_resp_4.rt,span6.key_resp_4.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,2,0,,,space,1.333297916018637,None,,,Block3.xlsx,,,,,,,,,,,"['d', 'f', 'g', 'h', 'j', 'k', 'l']",0,"[1.711668208008632, 1.815451666014269, 1.8635823750228155, 1.9072660829988308, 1.9476263750111684, 1.9873851250158623, 2.027579000015976]","[0.09558774999459274, 0.048130709008546546, 0.04804199998034164, 0.043923582998104393, 0.039758750004693866, 0.04394879098981619, 0.06805066598462872]",space,2.2840405000024475,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.265966750012,275.26797629200155,275.26797629200155,275.7618587500183,278.0477857090009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['d', 'f', 'g', 'h', 'j', 'k', 'l']",0,"[1.711668208008632, 1.815451666014269, 1.8635823750228155, 1.9072660829988308, 1.9476263750111684, 1.9873851250158623, 2.027579000015976]","[0.09558774999459274, 0.048130709008546546, 0.04804199998034164, 0.043923582998104393, 0.039758750004693866, 0.04394879098981619, 0.06805066598462872]",space,2.2840405000024475,None,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
0,0,0,,,space,1.333297916018637,None,,,Block1.xlsx,Operation,6,( 5 + 4 ) × 5 = 45,right,J,None,left,0,0.16781116600031964,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,280.55888358401717,,,,,,,,,,,,,,,,,,,,,,,,,,,280.5567554589943,280.84578212501947,280.84578212501947,281.0226424590219,,,,,281.02430291700875,281.02859491700656,282.0141223340179,282.0182382920175,,,,,,,,,,,,,278.0525365420035,278.056301500008,280.55888358401717,280.5475978750037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.16781116600031964,None,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
1,1,0,,,space,1.333297916018637,None,,,Block1.xlsx,Operation,6,( 3 - 3 ) × 2 = 0,right,P,None,left,0,0.18108408301486634,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,282.0182382920175,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0161835839972,282.3302867920138,282.3302867920138,282.5144157920149,,,,,282.51584854201064,282.51819662499474,283.51723962501273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.18108408301486634,None,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
2,2,0,,,space,1.333297916018637,None,,,Block1.xlsx,Operation,6,( 4 - 3 ) × 3 = 3,right,K,None,left,0,0.12709049999830313,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,283.521292792022,,,,,,,,,,,,,,,,,,,,,,,,,,,283.5194105840055,283.8134376670059,283.8134376670059,283.9478208340006,,,,,283.9492625420098,283.95263341700775,284.9475289999973,284.95164208399365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.12709049999830313,None,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
3,3,0,,,space,1.333297916018637,None,,,Block1.xlsx,Operation,6,( 3 + 7 ) × 5 = 50,right,L,None,left,0,0.039065832999767736,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,284.95164208399365,,,,,,,,,,,,,,,,,,,,,,,,,,,284.9496015839977,285.24549479200505,285.24549479200505,285.30253825002,,,,,285.30387979201623,285.307520250004,286.2978812090005,286.3023585000192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.039065832999767736,None,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
4,4,0,,,space,1.333297916018637,None,,,Block1.xlsx,Operation,6,( 4 + 7 ) × 3 = 30,left,T,None,left,1,0.06837824900867417,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,286.3023585000192,,,,,,,,,,,,,,,,,,,,,,,,,,,286.29995883401716,286.59552162501495,286.59552162501495,286.66456708399346,,,,,286.6658329589991,286.6680644589942,287.6640704169986,287.6680328340153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.06837824900867417,None,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
5,5,0,,,space,1.333297916018637,None,,,Block1.xlsx,Operation,6,( 5 - 4 ) × 4 = 4,right,D,"['j', 'p', 'k', 'l', 't', 'd']",left,0,0.06271562501206063,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,287.6680328340153,,,,,,,,,,,,,,,,,,,,,,,,,,,287.66614558402216,287.9621854170109,287.9621854170109,288.0330744590028,,,,,288.0344835840224,288.0456707919948,289.0306746250135,289.0347823750053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.06271562501206063,None,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
0,0,0,,,space,1.333297916018637,None,,,Block1.xlsx,,,,,,,,,,,"['d', 'f', 'g', 'h', 'j', 'k', 'l']",0,"[0.9197342910047155, 0.9996902910061181, 1.0480246250226628, 1.0917512500018347, 1.1278961659991182, 1.1674804580106866, 1.2156940410204697]","[0.07995600000140257, 0.05190641700755805, 0.0437266249791719, 0.03614491599728353, 0.03958429201156832, 0.04448470799252391, 0.06790520899812691]",space,1.4703163329977542,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0327620000171,289.0347823750053,289.0347823750053,289.528804208996,291.0013196670043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['d', 'f', 'g', 'h', 'j', 'k', 'l']",0,"[0.9197342910047155, 0.9996902910061181, 1.0480246250226628, 1.0917512500018347, 1.1278961659991182, 1.1674804580106866, 1.2156940410204697]","[0.07995600000140257, 0.05190641700755805, 0.0437266249791719, 0.03614491599728353, 0.03958429201156832, 0.04448470799252391, 0.06790520899812691]",space,1.4703163329977542,None,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
0,0,0,,,space,1.333297916018637,None,,,Block2.xlsx,Operation,6,( 3 + 3 ) × 3 = 15,left,C,None,right,0,0.021544791001360863,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,293.509622750018,,,,,,,,,,,,,,,,,,,,,,,,,,,293.5073854170041,293.795508042007,293.795508042007,293.81824091699673,,,,,293.81949558400083,293.8287707090203,294.81454879199737,294.8185787090042,,,,,,,,,,,,,291.0015341670078,291.01219237499754,293.509622750018,293.49742295901524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,0.021544791001360863,None,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
1,1,0,,,space,1.333297916018637,None,,,Block2.xlsx,Operation,6,( 3 + 9 ) × 4 = 48,right,M,None,right,1,0.061658040998736396,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,294.8185787090042,,,,,,,,,,,,,,,,,,,,,,,,,,,294.8166836670134,295.1188006250013,295.1188006250013,295.1811199999938,,,,,295.18253458401887,295.18481320899446,296.18083737499546,296.1848614170158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.061658040998736396,None,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
2,2,0,,,space,1.333297916018637,None,,,Block2.xlsx,Operation,6,( 3 - 3 ) × 5 = 1,left,B,None,left,1,0.16830558300716802,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,296.1848614170158,,,,,,,,,,,,,,,,,,,,,,,,,,,296.18298149999464,296.47893629199825,296.47893629199825,296.6479220420006,,,,,296.64917708400753,296.652624209004,297.6501717500214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.16830558300716802,None,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
3,3,0,,,space,1.333297916018637,None,,,Block2.xlsx,Operation,6,( 4 - 3 ) × 3 = 6,left,R,None,left,1,0.13928254201891832,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,297.654272417014,,,,,,,,,,,,,,,,,,,,,,,,,,,297.6523678750091,297.94686541700503,297.94686541700503,298.0979839590145,,,,,298.0993177500204,298.10271133400965,299.0975205840077,299.10149662502226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.13928254201891832,None,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
4,4,0,,,space,1.333297916018637,None,,,Block2.xlsx,Operation,6,( 3 + 4 ) × 2 = 14,right,Q,None,left,0,0.11461216601310298,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,299.10149662502226,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0995783340186,299.39552291700966,299.39552291700966,299.51756220901734,,,,,299.51882270901115,299.52897629200015,300.51706337500946,300.52110933401855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.11461216601310298,None,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
5,5,0,,,space,1.333297916018637,None,,,Block2.xlsx,Operation,6,( 4 + 3 ) × 4 = 28,right,S,"['c', 'm', 'b', 'r', 'q', 's']",left,0,0.16383962499094196,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,300.52110933401855,,,,,,,,,,,,,,,,,,,,,,,,,,,300.51924979200703,300.8177259590011,300.8177259590011,300.9849077090039,,,,,300.98616833399865,300.99562920900644,301.9842695420084,301.98878504202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.16383962499094196,None,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
1,1,0,,,space,1.333297916018637,None,,,Block2.xlsx,,,,,,,,,,,"['f', 'g', 'h', 'j', 'k', 'l']",0,"[2.745977375016082, 2.8019914159958716, 2.8538732080196496, 2.902044000016758, 2.9458300830156077, 3.018127415998606]","[0.06020249999710359, 0.05188179202377796, 0.04817079199710861, 0.04794466600287706, 0.07229733298299834, 0.03183329201419838]",space,3.1903386659978423,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.98629895900376,301.98878504202,301.98878504202,302.48580895899795,305.68120012502186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['f', 'g', 'h', 'j', 'k', 'l']",0,"[2.745977375016082, 2.8019914159958716, 2.8538732080196496, 2.902044000016758, 2.9458300830156077, 3.018127415998606]","[0.06020249999710359, 0.05188179202377796, 0.04817079199710861, 0.04794466600287706, 0.07229733298299834, 0.03183329201419838]",space,3.1903386659978423,None,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
0,0,0,,,space,1.333297916018637,None,,,Block3.xlsx,Operation,6,( 5 - 4 ) × 1 = 5,left,F,None,left,1,0.08174750002217479,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,308.19559625000693,,,,,,,,,,,,,,,,,,,,,,,,,,,308.1775693749951,308.4788101669983,308.4788101669983,308.5661561250163,,,,,308.5674461250019,308.57095391702023,309.5642022920074,309.56825837501674,,,,,,,,,,,,,305.6814311250055,305.6832544170029,308.19559625000693,308.1678922090214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.08174750002217479,None,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
1,1,0,,,space,1.333297916018637,None,,,Block3.xlsx,Operation,6,( 3 + 4 ) × 4 = 23,left,V,None,left,1,0.05516120800166391,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,309.56825837501674,,,,,,,,,,,,,,,,,,,,,,,,,,,309.5662855420087,309.86227141701966,309.86227141701966,309.9182420000143,,,,,309.91951133401017,309.9288020840031,310.9195215840009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.05516120800166391,None,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
2,2,0,,,space,1.333297916018637,None,,,Block3.xlsx,Operation,6,( 1 + 1 ) × 3 = 4,left,Z,None,right,0,0.07302733301185071,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,310.92885808402207,,,,,,,,,,,,,,,,,,,,,,,,,,,310.92165745899547,311.2288560839952,311.2288560839952,311.3182405840198,,,,,311.31971087501734,311.323581500008,312.3140734170156,312.3180282500107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,0.07302733301185071,None,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
3,3,0,,,space,1.333297916018637,None,,,Block3.xlsx,Operation,6,( 9 - 4 ) × 2 = 10,right,N,None,right,1,0.9371675829752348,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,312.3180282500107,,,,,,,,,,,,,,,,,,,,,,,,,,,312.3161525420146,312.62031770902104,312.62031770902104,313.5681325420155,,,,,313.56939937500283,313.5788333750097,314.56410208399757,314.56812974999775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.9371675829752348,None,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
4,4,0,,,space,1.333297916018637,None,,,Block3.xlsx,Operation,6,( 3 + 5 ) × 1 = 3,left,P,None,left,1,1.8681564579892438,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,4,4,4,314.56812974999775,,,,,,,,,,,,,,,,,,,,,,,,,,,314.56615370902,314.86218845899566,314.86218845899566,316.735528292018,,,,,316.73680945902015,316.7405208340206,317.73076629202114,317.7348555420176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.8681564579892438,None,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
5,5,0,,,space,1.333297916018637,None,,,Block3.xlsx,Operation,6,( 5 + 3 ) × 3 = 24,right,X,"['f', 'v', 'z', 'n', 'p', 'x']",right,1,1.3786085830070078,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,5,5,5,317.7348555420176,,,,,,,,,,,,,,,,,,,,,,,,,,,317.7329495419981,318.03771070900257,318.03771070900257,319.41856783401454,,,,,319.41991179200704,319.4288494590146,320.41926020901883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.3786085830070078,None,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
2,2,0,,,space,1.333297916018637,None,,,Block3.xlsx,,,,,,,,,,,"['d', 'f', 'g', 'h', 'j', 'k', 'l']",0,"[1.2842211239913013, 1.3284116239810828, 1.3645823739934713, 1.4083349159918725, 1.4444853329914622, 1.4804431239899714, 1.5243510410073213]","[0.039954334002686664, 0.039932584011694416, 0.043752541998401284, 0.03615041699958965, 0.035957790998509154, 0.0482220420090016, 0.07592024997575209]",space,1.7782700409879908,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.4213407920033,320.4288256250147,320.4288256250147,320.9122300000163,322.6979422089935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['d', 'f', 'g', 'h', 'j', 'k', 'l']",0,"[1.2842211239913013, 1.3284116239810828, 1.3645823739934713, 1.4083349159918725, 1.4444853329914622, 1.4804431239899714, 1.5243510410073213]","[0.039954334002686664, 0.039932584011694416, 0.043752541998401284, 0.03615041699958965, 0.035957790998509154, 0.0482220420090016, 0.07592024997575209]",space,1.7782700409879908,None,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
0,0,0,,,space,1.333297916018637,None,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
0,0,0,M,None,space,0.6710934580187313,None,None,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.30268154200166,,323.1202852090064,323.1207398340048,323.1207653339952,323.12591733402223,323.61580495900125,324.2884265000175,space,0.6710934580187313,None,324.2990491249948,325.78273958401405,325.78273958401405,326.28061504202196,326.7788402500155,326.7713738339953,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
1,1,0,O,None,space,0.6710934580187313,None,None,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.7788402500155,,,,,,,,,,,326.772775874997,328.28663062502164,328.28663062502164,328.7878600420081,329.27884499999345,329.27204166701995,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
2,2,0,X,None,space,0.6710934580187313,None,None,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.27884499999345,,,,,,,,,,,329.2735177499999,330.78268324999954,330.78268324999954,331.295607417007,331.77271525000106,331.7691229589982,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
3,3,0,P,None,space,0.6710934580187313,None,None,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.77271525000106,,,,,,,,,,,331.7705317090149,333.275159834011,333.275159834011,333.763599124999,334.26517504200456,334.2618087090086,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_13h52.27.660,OperationSpanTask,2024.2.4,60,2025-05-10 13h52.30.351451 -0700,
4,4,0,X,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.26517504200456,,,,,,,,,,,334.26320162499906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
