Eligebloque,Tipo,Span,Estimulo,Respuesta,Letra,CorRec,ensayos.thisRepN,ensayos.thisTrialN,ensayos.thisN,ensayos.thisIndex,ensayosejem.thisRepN,ensayosejem.thisTrialN,ensayosejem.thisN,ensayosejem.thisIndex,span2.thisRepN,span2.thisTrialN,span2.thisN,span2.thisIndex,ensayos2.thisRepN,ensayos2.thisTrialN,ensayos2.thisN,ensayos2.thisIndex,span3.thisRepN,span3.thisTrialN,span3.thisN,span3.thisIndex,ensayos3.thisRepN,ensayos3.thisTrialN,ensayos3.thisN,ensayos3.thisIndex,span4.thisRepN,span4.thisTrialN,span4.thisN,span4.thisIndex,ensayos4.thisRepN,ensayos4.thisTrialN,ensayos4.thisN,ensayos4.thisIndex,span5.thisRepN,span5.thisTrialN,span5.thisN,span5.thisIndex,ensayos5.thisRepN,ensayos5.thisTrialN,ensayos5.thisN,ensayos5.thisIndex,span6.thisRepN,span6.thisTrialN,span6.thisN,span6.thisIndex,ensayos6.thisRepN,ensayos6.thisTrialN,ensayos6.thisN,ensayos6.thisIndex,text_4.started,text_4.stopped,text_6.started,text_6.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_5.started,text_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Bloque3.xlsx,Operation,4,( 3 - 2 ) × 1 = 4,right,J,None,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,274.029875600012,None,right,1,2.114573300117627,274.029875600012,None,276.1905662000645,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque3.xlsx,Operation,4,( 1 + 4 ) × 2 = 10,right,N,None,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,277.4973402998876,None,right,1,4.317749300040305,277.4973402998876,None,281.8598829000257,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque3.xlsx,Operation,4,( 3 + 7 ) × 1 = 10,left,T,"['s', 'j', 'n', 't']",,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,283.177146299975,None,right,0,11.962719400180504,283.177146299975,None,295.17605459992774,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque3.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.190113699995,None,"['s', 'j', 'm', 't']",0,"[2.046783500118181, 2.2648178001400083, 2.516236500116065, 3.4871718999929726]",296.190113699995,None,space,3.8258714000694454,296.67100189998746,None,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque1.xlsx,Operation,5,( 5 - 2 ) × 3 = 9,right,L,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,302.407295800047,None,right,1,6.635761500103399,302.407295800047,None,309.07647259999067,None,,,,,,,,,,,,300.565625899937,None,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque1.xlsx,Operation,5,( 3 + 2 ) × 1 = 5,right,V,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,310.37178470008075,None,right,1,1.4615645001176745,310.37178470008075,None,311.88266910007223,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque1.xlsx,Operation,5,( 3 + 9 ) × 3 = 36,right,X,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,313.1938056999352,None,right,1,7.8524207000155,313.1938056999352,None,321.097715199925,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque1.xlsx,Operation,5,( 5 + 3 ) × 1 = 8,right,P,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,322.3847578000277,None,right,1,1.4432127000764012,322.3847578000277,None,323.85133780003525,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque1.xlsx,Operation,5,( 3 + 2 ) × 2 = 11,left,C,"['l', 'v', 'x', 'p', 'c']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,325.16566130006686,None,left,1,5.399853599956259,325.16566130006686,None,330.6131698999088,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque1.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,331.6125994999893,None,"['l', 'c', 'v', 'x', 'p', 'c']",0,"[1.0846382998861372, 1.5124800999183208, 3.636511899996549, 4.102684099925682, 4.787342399824411, 5.130499299848452]",331.6125994999893,None,space,5.216668399982154,332.09093419997953,None,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque2.xlsx,Operation,5,( 5 + 3 ) × 2 = 20,left,R,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,339.23888879991136,None,left,1,4.3758757000323385,339.23888879991136,None,343.6691431000363,None,,,,,,,,,,,,337.3699272000231,None,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque2.xlsx,Operation,5,( 4 - 2 ) × 4 = 8,right,M,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,344.9753052999731,None,right,1,2.4859239999204874,344.9753052999731,None,347.5003698999062,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque2.xlsx,Operation,5,( 4 + 8 ) × 4 = 48,right,T,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,348.81352129997686,None,right,1,5.334177699871361,348.81352129997686,None,354.19298229995184,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque2.xlsx,Operation,5,( 5 - 5 ) × 3 = 4,left,Z,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,355.4856541000772,None,left,1,3.8975458999630064,355.4856541000772,None,359.42039519990794,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque2.xlsx,Operation,5,( 3 - 2 ) × 4 = 6,left,B,"['r', 'm', 't', 'z', 'b']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,360.72564440011047,None,left,1,7.57999060000293,360.72564440011047,None,368.3332038000226,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque2.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,369.3386391000822,None,['b'],0,[1.5907878999132663],369.3386391000822,None,space,1.43985760002397,369.815383200068,None,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque3.xlsx,Operation,5,( 5 + 5 ) × 2 = 21,left,N,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,373.1375362998806,None,left,1,4.567846199963242,373.1375362998806,None,377.73454100009985,None,,,,,,,,,,,,371.2961508000735,None,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque3.xlsx,Operation,5,( 4 - 3 ) × 1 = 1,right,G,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,379.04552479996346,None,right,1,3.5729338999371976,379.04552479996346,None,382.6691207999829,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque3.xlsx,Operation,5,( 3 - 2 ) × 5 = 5,right,V,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,383.9463446000591,None,right,1,4.134328899905086,383.9463446000591,None,388.12489319988526,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque3.xlsx,Operation,5,( 3 + 8 ) × 2 = 17,left,X,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,389.42012919997796,None,left,1,7.273006200091913,389.42012919997796,None,396.7483085000422,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque3.xlsx,Operation,5,( 5 - 5 ) × 1 = 0,right,S,"['n', 'g', 'v', 'x', 's']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,4,4,4,,,,,,,,,,,,,398.0346870999783,None,right,1,2.0553937000222504,398.0346870999783,None,400.1337683000602,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque3.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,401.1387040000409,None,"['n', 'g', 'v', 'x', 'r', 's']",0,"[1.8626531998161227, 2.1489271000027657, 2.7228786000050604, 3.5848037998657674, 3.8274574999231845, 4.9772888999432325]",401.1387040000409,None,space,4.887386000016704,401.61966699990444,None,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque1.xlsx,Operation,6,( 5 + 4 ) × 5 = 45,right,J,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,408.3916921999771,None,right,1,2.6029697000049055,408.3916921999771,None,411.05040699988604,None,,,,,,,,,,,,406.5794528000988,None,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque1.xlsx,Operation,6,( 3 - 3 ) × 2 = 0,right,P,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,412.35032230010256,None,right,1,1.784959799842909,412.35032230010256,None,414.1746873999946,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque1.xlsx,Operation,6,( 4 - 3 ) × 3 = 3,right,K,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,415.46782210003585,None,right,1,4.372716000070795,415.46782210003585,None,419.9000925999135,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque1.xlsx,Operation,6,( 3 + 7 ) × 5 = 50,right,L,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,421.1758159000892,None,right,1,6.891875299857929,421.1758159000892,None,428.1029179999605,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque1.xlsx,Operation,6,( 4 + 7 ) × 3 = 30,left,T,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,429.4181591998786,None,left,1,4.602435100125149,429.4181591998786,None,434.05891130003147,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque1.xlsx,Operation,6,( 5 - 4 ) × 4 = 4,right,D,"['j', 'p', 'k', 'l', 't', 'd']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,435.3739064000547,None,right,1,3.9646695000119507,435.3739064000547,None,439.3819351999555,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque1.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,440.37495750002563,None,"['j', 't', 'p', 'k', 'l', 't', 'd']",0,"[3.3465086000505835, 4.355472800089046, 8.762424200074747, 9.231155100045726, 9.856609900016338, 10.739070599898696, 10.979484600014985]",440.37495750002563,None,space,10.92601569998078,440.8587265999522,None,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque2.xlsx,Operation,6,( 3 + 3 ) × 3 = 15,left,C,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,453.6618053999264,None,left,1,4.558260999852791,453.6618053999264,None,458.2573029999621,None,,,,,,,,,,,,451.81594839994796,None,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque2.xlsx,Operation,6,( 3 + 9 ) × 4 = 48,right,M,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,459.5687903999351,None,right,1,10.225205500144511,459.5687903999351,None,469.8278045998886,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque2.xlsx,Operation,6,( 3 - 3 ) × 5 = 1,left,B,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,471.11356749990955,None,left,1,5.44443459995091,471.11356749990955,None,476.59585099993274,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque2.xlsx,Operation,6,( 4 - 3 ) × 3 = 6,left,R,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,477.90616060001776,None,left,1,8.73219019989483,477.90616060001776,None,486.68641349999234,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque2.xlsx,Operation,6,( 3 + 4 ) × 2 = 14,right,Q,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,487.965452699922,None,right,1,4.811993500217795,487.965452699922,None,492.823093800107,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque2.xlsx,Operation,6,( 4 + 3 ) × 4 = 28,right,S,"['c', 'm', 'b', 'r', 'q', 's']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,,,,,494.12503529991955,None,right,1,8.923383499961346,494.12503529991955,None,503.10291890008375,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque2.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,504.10102170007303,None,"['c', 'm', 'b', 'r', 'q', 's']",1,"[2.3659161999821663, 2.833797999890521, 3.309347099857405, 3.943880199920386, 4.38541889982298, 4.754305499838665]",504.10102170007303,None,space,6.261541000101715,504.5737878999207,None,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque3.xlsx,Operation,6,( 5 - 4 ) × 1 = 5,left,F,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,512.7406768999062,None,left,1,4.217821499798447,512.7406768999062,None,517.0064197999891,None,,,,,,,,,,,,510.86693880008534,None,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque3.xlsx,Operation,6,( 3 + 4 ) × 4 = 23,left,V,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,518.3205156999175,None,left,1,4.867496200138703,518.3205156999175,None,523.2238004000392,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque3.xlsx,Operation,6,( 1 + 1 ) × 3 = 4,left,Z,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,524.5224522000644,None,left,1,3.0865809998940676,524.5224522000644,None,527.6668825000525,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque3.xlsx,Operation,6,( 9 - 4 ) × 2 = 10,right,N,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,,,,,528.9676965998951,None,right,1,9.668767799856141,528.9676965998951,None,538.6708205998875,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque3.xlsx,Operation,6,( 3 + 5 ) × 1 = 3,left,P,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,4,4,4,,,,,539.9903557000216,None,left,1,8.1478039000649,539.9903557000216,None,548.194864799967,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque3.xlsx,Operation,6,( 5 + 3 ) × 3 = 24,right,X,"['f', 'v', 'z', 'n', 'p', 'x']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,5,5,5,,,,,549.4835095000453,None,right,1,7.720065200002864,549.4835095000453,None,557.2296120000537,None,,,,,,,,,,,,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
Bloque3.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,558.231675399933,None,"['f', 'v', 'z', 'n', 'p', 'x']",1,"[2.3635919999796897, 3.463610799983144, 4.207455199910328, 5.160664000082761, 6.212246499955654, 7.362038699910045]",558.231675399933,None,space,7.699716800125316,558.7078792999964,None,,,GH,001,2021_Apr_02_1009,OperationSpanTask,2021.1.2,60.09767075060291,
